{2: 0, 3: 0, 4: 0, 5: 2, 6: 7, 7: 8, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 2, 6: 7, 7: 9, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 7, 7: 9, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 8, 7: 9, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 9, 7: 9, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 10, 7: 9, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 11, 7: 9, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 11, 7: 9, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 12, 7: 9, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 12, 7: 10, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 12, 7: 11, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 13, 7: 11, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 11, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 12, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 12, 8: 2, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 13, 8: 2, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 14, 8: 2, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 15, 8: 2, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 16, 8: 2, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 17, 8: 2, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 17, 8: 3, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 14, 7: 18, 8: 3, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 15, 7: 18, 8: 3, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 15, 7: 19, 8: 3, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 16, 7: 19, 8: 3, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 17, 7: 19, 8: 3, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 17, 7: 20, 8: 3, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 18, 7: 20, 8: 3, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 19, 7: 20, 8: 3, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 19, 7: 20, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 19, 7: 21, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 20, 7: 21, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 21, 7: 21, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 21, 7: 22, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 22, 7: 22, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 22, 7: 23, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 22, 7: 24, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 23, 7: 24, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 24, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 25, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 26, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 27, 8: 4, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 27, 8: 5, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 28, 8: 5, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 29, 8: 5, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 30, 8: 5, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 30, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 24, 7: 31, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 3, 6: 25, 7: 31, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 4, 6: 25, 7: 31, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 4, 6: 25, 7: 32, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 4, 6: 25, 7: 33, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 4, 6: 26, 7: 33, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 4, 6: 27, 7: 33, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 4, 6: 28, 7: 33, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 4, 6: 29, 7: 33, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 29, 7: 33, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 30, 7: 33, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 30, 7: 34, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 31, 7: 34, 8: 6, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 31, 7: 34, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 31, 7: 35, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 31, 7: 36, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 31, 7: 37, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 32, 7: 37, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 32, 7: 38, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 33, 7: 38, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 5, 6: 33, 7: 39, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 6, 6: 33, 7: 39, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 6, 6: 34, 7: 39, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 6, 6: 34, 7: 40, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 6, 6: 34, 7: 41, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 6, 6: 34, 7: 42, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 7, 6: 34, 7: 42, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 7, 6: 34, 7: 43, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 7, 6: 34, 7: 44, 8: 7, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 1, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 2, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 3, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 3, 10: 1, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 3, 10: 1, 11: 1, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 4, 10: 1, 11: 1, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 5, 10: 1, 11: 1, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 5, 10: 2, 11: 1, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 5, 10: 3, 11: 1, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 6, 10: 3, 11: 1, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 6, 10: 3, 11: 2, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 6, 10: 3, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 7, 10: 3, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 8, 10: 3, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 9, 10: 3, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 9, 10: 4, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 10, 10: 4, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 10, 10: 5, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 10, 10: 5, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 11, 10: 5, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 11, 10: 6, 11: 2, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 11, 10: 6, 11: 3, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 11, 10: 6, 11: 4, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 11, 10: 6, 11: 5, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 12, 10: 6, 11: 5, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 13, 10: 6, 11: 5, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
{2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 13, 10: 7, 11: 5, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0}
